Organization Name,Sector Name,SubSector Name,Operation Name,Address,eWh/HDD/ft^2,Energy Intensity (ekWh/ML)
Avon Maitland District School Board,School Board,School Board,Brookside PS,36937 Belgrave Rd (Ashf-ACW),6.0975188912799,
Avon Maitland District School Board,School Board,School Board,South Perth Centennial PS,1866 Road 163 (Blan-PS),6.14862051186085,
Avon Maitland District School Board,School Board,School Board,Turnberry Central PS,40592 Amberley Road (Turn-MT),6.17064724555816,
Avon Maitland District School Board,School Board,School Board,Mornington Central PS,7241 Road 131 (Morn-PE),6.21974386581333,
Avon Maitland District School Board,School Board,School Board,St Marys DC & VI & Elementary,338 Elizabeth St. Box 970,6.23435078550569,
Avon Maitland District School Board,School Board,School Board,Stratford Northwestern,428 Forman Ave.,6.25602349306203,
Avon Maitland District School Board,School Board,School Board,Huron Centennial S,RR 1 39978 Centennial Rd,6.38278541724415,
Avon Maitland District School Board,School Board,School Board,Central Huron SS,165 Princess St E,6.41259071343524,
Avon Maitland District School Board,School Board,School Board,Clinton Administration,165 Princess St E,6.41259071343524,
Avon Maitland District School Board,School Board,School Board,Mitchell DHS,95 Frances St,6.44118886811463,
Avon Maitland District School Board,School Board,School Board,Milverton PS,"68 Mill Street E., Box 457",6.52798859582955,
Avon Maitland District School Board,School Board,School Board,Downie Central PS,4384 Line 20 (Down-PS),6.71406786493298,
Avon Maitland District School Board,School Board,School Board,Listowel Eastdale PS,365 Nichol Ave S,6.80505044243417,
Barrie Royal Victoria Regional Health Centre,Public Hospital,Acute,Royal Victoria regional Health Centre,201 Georgian Drive,23.8541749675284,
Barry's Bay St. Frances Memorial Hospital,Public Hospital,Acute/Chronic,St. Francis Memorial Hospital,7 St. Francis Memorial Drive,8.80602590398826,
Belleville Quinte Healthcare Corporation,Public Hospital,Acute/Chronic,Cavell Building,245 Dundas St. E,15.0334466374867,
Belleville Quinte Healthcare Corporation,Public Hospital,Acute/Chronic,Trenton Memorial Hospital,242 Dundas St. E.,17.6324367669546,
Belleville Quinte Healthcare Corporation,Public Hospital,Acute/Chronic,Prince Edward County Memeorial Hospital,403 Main St. PO Box 1900,17.6515496773965,
Belleville Quinte Healthcare Corporation,Public Hospital,Acute/Chronic,Belleville General Hospital,265 Dundas St. E.,18.176360555178,
Blind River District Health Centre,Public Hospital,Acute/Chronic,2011_Org_ AcuteChronic1055_Blind River District Health Centre,525 Causley Street,12.1136427356595,
Bluewater District School Board,School Board,School Board,Bluewater Maintenance Building,317896 Hwy 6 & 10,4.4086411814437,
Bluewater District School Board,School Board,School Board,Chesley Administration,351 1st Ave North,7.04990408562896,
Bluewater District School Board,School Board,School Board,St Edmunds PS,Box 118 R.R. #1 East Bury Rd,3.01158055354944,
Bluewater District School Board,School Board,School Board,Brant Township Central S,595 Warden St,3.15324528216263,
Bluewater District School Board,School Board,School Board,Sydenham Community S,1130 8th Street E,3.06057371814011,
Bluewater District School Board,School Board,School Board,Keppel-Sarawak E S,RR 2,3.17159139708553,
Bluewater District School Board,School Board,School Board,Kinghurst PS,315 1st Ave North,3.46031303489816,
Bluewater District School Board,School Board,School Board,Kincardine Township-Tiverton PS,1805 Hwy 21,3.4640242683622,
Bluewater District School Board,School Board,School Board,Derby PS,10189 Grey Rd. 5,3.39822510580399,
Bluewater District School Board,School Board,School Board,Hanover Heights,524 13th Street,3.60003969248259,
Bluewater District School Board,School Board,School Board,Hepworth Central School,BOX 100 43 QUEEN STREET EAST,3.56712596748613,
Bluewater District School Board,School Board,School Board,Amabel-Sauble Community S,R.R. #1 555 Sauble Parkway,3.69655953945717,
Bluewater District School Board,School Board,School Board,Northport E S,1000 Waterloo Street,3.86601092960674,
Bluewater District School Board,School Board,School Board,Normanby Community S,574 Lousia St.,3.9176375493436,
Bluewater District School Board,School Board,School Board,Huron Heights PS,785 Russell Street,3.92121425652894,
Bluewater District School Board,School Board,School Board,Beaver Valley Community S,189 Bruce St,3.79166773635414,
Bluewater District School Board,School Board,School Board,Hillcrest E S,501 8th St W,3.81960190288871,
Bluewater District School Board,School Board,School Board,St Vincent-Euphrasia E S,555 St Vincent St,3.82746333831479,
Bluewater District School Board,School Board,School Board,Macphail Memorial Elementary School,29 Campbell Street,4.00881732170411,
Bluewater District School Board,School Board,School Board,Egremont Community S,392141 Grey Rd. 109,4.15529063858257,
Bluewater District School Board,School Board,School Board,Dufferin E S,1045 3rd Ave W,4.00476450397102,
Bluewater District School Board,School Board,School Board,Peninsula Shores District School,"542 WATSON ST, NEW HIGH SCHOOL",4.03825792151123,
Bluewater District School Board,School Board,School Board,Sullivan Community S,13285 Grey Road 40,4.23535330847393,
Bluewater District School Board,School Board,School Board,Osprey Central S,408053 Grey Rd 4.,4.25252399398223,
Bluewater District School Board,School Board,School Board,Bayview PS,615 6 A St East,4.11124400739513,
Bluewater District School Board,School Board,School Board,Elgin Market PS,305 Queen St Street North,4.42036218631072,
Bluewater District School Board,School Board,School Board,Alexandra Replacement,1556 8th avenue east,4.50320769612183,
Bluewater District School Board,School Board,School Board,Arran Tara E S,106 Brook St West,4.59925837100556,
Bluewater District School Board,School Board,School Board,West Hill SS,750 9th St W,4.44482061075731,
Bluewater District School Board,School Board,School Board,Kincardine DSS,885 Park Lane,4.72718658068972,
Bluewater District School Board,School Board,School Board,Walkerton PS,Box 459 400 Colborne Street,4.81135542612701,
Bluewater District School Board,School Board,School Board,Georgian Bay SS,125 Eliza St,4.73504522919937,
Bluewater District School Board,School Board,School Board,Walkerton DSS,1320 Yonge St,4.96427839827762,
Bluewater District School Board,School Board,School Board,Lucknow Central PS,Box 208 Bob Street,4.98558856504313,
Bluewater District School Board,School Board,School Board,Ripley Huron Community School,2 Queen St,5.02262336249052,
Bluewater District School Board,School Board,School Board,Spruce Ridge Elementary,239 Kincardine St.,5.06805551806745,
Bluewater District School Board,School Board,School Board,Grey Highlands SS,Highway #10,5.20847743260885,
Bluewater District School Board,School Board,School Board,Owen Sound CVI,1550 8th street east,5.17320565910911,
Bluewater District School Board,School Board,School Board,Port Elgin-Saugeen Central S,504 Catherine Street,5.5071615034125,
Bluewater District School Board,School Board,School Board,Bruce Peninsula District School,"39 Hea Rd, #Lion&",5.29881293376165,
Bluewater District School Board,School Board,School Board,G C Huston P S,61 Victoria St. N.,5.57936291682748,
Bluewater District School Board,School Board,School Board,Dawnview PS,149 12th Ave,5.59138721737037,
Bluewater District School Board,School Board,School Board,Mildmay-Carrick Central S,Box 310 Vincent Street,5.60801136612286,
Bluewater District School Board,School Board,School Board,Dundalk & Proton Community S,251 Young St,5.83040226460113,
Bluewater District School Board,School Board,School Board,Dundalk Highpoint School,351 Main St,6.03848010918748,
Bluewater District School Board,School Board,School Board,John Diefenbaker SS,181 7th St,6.34897484262819,
Bluewater District School Board,School Board,School Board,Meaford Community S,186 Cook St,6.21586365303304,
Bluewater District School Board,School Board,School Board,Paisley Central School,Box 280 182 Arnaud Street,6.70631287862917,
Bluewater District School Board,School Board,School Board,Beavercrest Community S,101 Main St E,7.01743977141325,
Bluewater District School Board,School Board,School Board,Hillcrest Central S,31 Hillcrest St. W.,7.24550937757045,
Bluewater District School Board,School Board,School Board,Saugeen DSS,780 Gustavus St,7.27230983390157,
Bluewater District School Board,School Board,School Board,Chesley District High School,231 4th Ave S.E.,8.21278909376793,
Boreal College,Post-Secondary Educational Institution,College,"Options Emploi, Chelmsford","Place Bonavanture, 4764-21 Regional Rd 15",2.91614557408669,
Boreal College,Post-Secondary Educational Institution,College,London Campus,"2e étage bureau, 355 rue Wellington, Unit 275",3.95616488290385,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Main Building,"21, boulevard Lasalle",4.66654569431344,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Electrical Plant,"21, boulevard Lasalle",4.66655021429038,
Boreal College,Post-Secondary Educational Institution,College,"Options Emploi, Sudbury","1560 boulevard Lasalle, Unité F",5.65151430738942,
Boreal College,Post-Secondary Educational Institution,College,Timmins Campus,395 Blvd. Theriault,6.35734099246038,
Boreal College,Post-Secondary Educational Institution,College,Windsor 1 Campus,"7515, promenade Forest Glade",7.42059609143404,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Lecture Hall,"21, boulevard Lasalle",4.66654918320222,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Main Building,"21, boulevard Lasalle",4.66654956378775,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Trades Building 2,"21, boulevard Lasalle",4.84752712965334,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Trades Building 1,"21, boulevard Lasalle",4.84752713263252,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Residence 2,"21, boulevard Lasalle",5.33493059947491,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Residence 1,"21, boulevard Lasalle",5.65797900912357,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Greenhouse Lab,"21, boulevard Lasalle",12.0754115147174,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Greenhouse,"21, boulevard Lasalle",12.0754115147174,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Lecture Hall,"21, boulevard Lasalle",4.66654918320222,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Main Building,"21, boulevard Lasalle",4.66654956378775,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Trades Building 2,"21, boulevard Lasalle",4.84752712965334,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Trades Building 1,"21, boulevard Lasalle",4.84752713263252,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Residence 2,"21, boulevard Lasalle",5.33493059947491,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Residence 1,"21, boulevard Lasalle",5.65797900912357,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Greenhouse Lab,"21, boulevard Lasalle",10.6293538485779,
Boreal College,Post-Secondary Educational Institution,College,Sudbury Campus - Greenhouse,"21, boulevard Lasalle",10.6293538485779,
Brampton William Osler Health System,Public Hospital,Acute/Chronic,Medical Office Building,89 Humber College Blvd,11.5663227877741,
Brampton William Osler Health System,Public Hospital,Acute/Chronic,Chemical Detox Centre,135 McLaughlin Rd S,12.7015086309455,
Brampton William Osler Health System,Public Hospital,Acute/Chronic,Brampton Civic Hospital,2100 Bovaird Drive East,15.1203680932881,
Brampton William Osler Health System,Public Hospital,Acute/Chronic,Etobicoke General Hospital,101 Humber College Blvd,19.1720795243625,
Brampton William Osler Health System,Public Hospital,Acute/Chronic,Brampton Civic Hospital,2100 Bovaird Drive East,23.2935890126044,
