,operation_name,Address,Zip,en_intensity_ekWh_sqft,lat,lng,dim_operation_type,dim_City,dim_organization,tot_floor_area_ft2
4510,"Assomption, Ecole (Earlton)",10e rue,P0J1E0,23.2963211126876,47.7110014,-79.82969870000002,13,146,396,43324.0
4511,"Assomption, Ecole (Kirkland Lake)","31, promenade Churchill",P2N1T8,12.9369013849807,48.1500778,-80.0284042,13,515,396,34326.0
4512,Atelier (Broadwood - New Liskeard),"205, avenue Broadwood",P0J1P0,12.405806295994699,47.50577929999999,-79.6789627,12,1227,396,4951.0
4513,Centre d'éducation permanente et Point de service (New Liskeard),"21, rue Armstrong",P0J1P0,17.152673872424,47.5074348,-79.6713409,13,1227,396,5920.0
4514,"Cite-des-Jeunes, École","10, boul. Cité des Jeunes",P5N2K2,24.994543713351398,49.4176559,-82.4076157,13,390,396,123193.0
4515,Collège Boréal,"3, avenue Aurora",P5N1R1,24.641375385748105,49.419487,-82.4298172,13,390,396,18298.0
4516,"Don Bosco, Ecole","400, boul. Londergan",P4P1C7,12.6259570946375,48.4986042,-81.34787440000002,13,971,396,36478.0
4517,ÉÉC & ÉSC Georges-Vanier,"120, rue Ross",P0L2B0,18.9936723627923,49.280658700000004,-81.62297059999999,13,259,396,44315.0
4518,Garderie Richelieu - New Liskeard,"340, avenue Hessle",P0J1P0,23.111328464002103,47.516166,-79.66132879999998,13,1227,396,6814.0
4519,"Hearst, Ecole Sec.","30, 10e rue",P0L1N0,27.0401546902518,49.6881201,-83.6678462,13,260,396,90083.0
4520,"Immaculee-Conception, Ecole","568, rue Lessard",P0K1W0,22.6735421273417,48.61660269999999,-80.6404941,13,870,396,15015.0
4521,"Jacques Cartier, Ecole (Timmins)","377 nord, rue Maple",P4N6C4,20.21454934583869,48.4834824,-81.33349609999998,13,971,396,30655.0
4522,"Jacques-Cartier, Ecole (Kapuskasing)","8, chemin Brunelle sud",P5N2T2,23.8707021619283,49.407264700000006,-82.4032135,13,390,396,27620.0
4523,"Jeanne-Mance, École","170, chemin Brunetville",P5N2H3,27.170913514170003,49.4210281,-82.400238,13,390,396,24197.0
4524,Jean-Vanier,"52 sud, avenue Duncan",P2N1Y1,22.532164553409,48.1488898,-80.0314281,13,515,396,46876.0
4525,"Louis Rheaume, Ecole","600 nord, rue Pine",P4N6M3,27.190496861490693,48.4888077,-81.32814029999999,13,971,396,16242.0
4526,Notre-Dame (Foleyet),"70, 2e avenue",P0M1T0,39.472086720788,48.243889,-82.43972190000002,13,494,396,9289.0
4527,"Notre-Dame-du-Rosaire, École","51, rue Harris",P0M1W0,21.8480988625679,47.6767845,-81.7271118,13,540,396,17664.0
4528,Nouveau Regard,"399, rue 8ième",P0L1C0,23.493571406386298,49.0625,-81.0249599,13,774,396,87144.0
4529,Pavillon Notre-Dame,"48, 9e rue",P0L1N0,25.0446355428085,49.6846919,-83.6660203,13,260,396,33088.0
4530,Point de Service (Kapuskasing),"75, rue Queen",P5N1H5,34.1631728035035,49.4196091,-82.42803959999998,12,390,396,4467.0
4531,"Sacre Coeur Intermediaire, Ecole","560, rue Dieppe",P4N7N4,12.1754320117914,48.48789220000001,-81.3419571,13,971,396,48534.0
4532,"Sacre-Coeur, (Annex St - Paradis des Petits)",Rue Davidson,P0J1P0,21.437303921270498,47.505081200000006,-79.6810837,13,1227,396,9902.0
4533,"Sacre-Coeur, Ecole","100, chemin Lakeshore",P0J1P0,18.0319776177781,47.506069200000006,-79.6773453,13,1227,396,25381.0
4534,"Sainte-Anne, École","619, rue Allen",P0L1N0,19.2414211974933,49.6917496,-83.6567917,13,260,396,24219.0
4535,"Sainte-Croix, Ecole","304, rue Rorke",P0J1K0,25.310785698329397,47.4444618,-79.637825,13,424,396,28535.0
4536,"Sainte-Marie, Ecole secondaire","340, rue Hessle",P0J1P0,21.4273231718056,47.5158195,-79.67581940000002,13,1227,396,102267.0
4537,"Sainte-Rita, École","106, chemin Gouvernement",P0L2G0,27.528143438919106,49.488907,-82.4980638,13,937,396,20925.0
4538,"Sainte-Therese, École","332, avenue Timmins",P0K1R0,23.399208836023305,48.431371,-80.32496409999997,13,391,396,17416.0
4539,"Saint-François-Xavier, Ecole","189, rue Balmoral",P0L1T0,23.135432482572106,49.6100806,-83.2615733,13,547,396,23357.0
4540,"Saint-Jules, École","55, rue St-Aubin",P0L1V0,23.0384184636595,49.3439225,-82.1525506,13,1024,396,30591.0
4541,"Saint-Louis, Ecole",Chemin Government,P0K1X0,22.184237718766305,48.133333,-79.583333,13,917,396,19924.0
4542,"Saint-Louis, École","1007, rue Edard",P0L1N0,18.5619474203765,49.6860423,-83.66849479999998,13,260,396,51602.0
4543,"Saint-Michel, Ecole","99075, route 11 nord",P0J1P0,14.7640729179967,47.5353966,-79.67446899999999,13,1227,396,47264.0
4544,"Saints-Martyrs-Canadiens, Ecole.","425, rue Teefy",P0K1G0,20.7476875989093,48.7553949,-80.68627240000002,13,753,396,34821.0
4545,"St-Antoine-de-Padoue, Ecole","6, rue St-Antoine",P0L1Z0,19.4027285939083,49.5272484,-82.86284640000002,13,692,396,13390.0
4546,"St-Charles, Ecole","120, avenue Kent",P4N7S4,18.017986057686397,48.4711915,-81.3387505,13,971,396,32711.0
4547,"St-Dominique, Ecole","855, avenue Park",P4N4C5,16.3030065342205,48.47962570000001,-81.3610916,13,971,396,37469.0
4548,"St-Gerard, Ecole","59 est, avenue Sterling",P4N1R7,33.495728056786,48.4639435,-81.33303070000002,13,971,396,26931.0
4549,"St-Jude, Ecole","225, rue Dixon",P0N1C0,17.527724628608198,48.493114500000004,-81.1687775,13,19,396,24950.0
4550,"Theriault, Ecole secondaire","341, boul. Thériault",P4N7K3,19.76416898339361,48.4833717,-81.3463058,13,971,396,231940.0
4551,Académie Ange-Gabriel,"1515, pr. Kensington",K6V6H9,14.891587612990902,44.6121491,-75.71798829999999,13,252,85,52606.0
4552,Alain-Fortin,"676, pr. Lakeridge",K4A0J8,13.5669990011956,45.4489937,-75.4753113,13,157,85,70259.0
4553,Arc-en-ciel,"1830, boul. Portebello",K4A3T6,18.5160524763246,45.4722201,-75.4701054,13,157,85,52206.0
4554,Béatrice-Desloges,"1999, av. Provence",K4A3Y6,16.0879324874155,45.4682541,-75.4595718,13,157,85,191069.0
4555,Bernard-Grandmaître,"4170, ch. Spratt",K1V0Z5,15.029024646447198,45.2846565,-75.68184659999999,13,203,85,60684.0
4556,Centre de formation CECCE,"235, av. McArthur",K1L6P3,14.6774400323683,45.4314631,-75.6585946,12,610,85,15509.0
4557,Centre Scolaire Catholique Jeanne-Lajoie,"1257, rue Pembroke Ouest",K8A5R3,14.6705776396351,45.8331528,-77.14820859999998,13,672,85,111906.0
4558,De la Découverte,"866, rue Scala",K4A4T6,17.049955250042,45.46495820000001,-75.4620132,13,157,85,59494.0
4559,Des Pins,"1487, pr. Ridgebrook",K1B4K6,20.4493643992959,45.4217683,-75.6051262,13,610,85,38062.0
4560,Des Pionniers,"720, pr. Merkley",K4A1L8,14.1881559371269,45.4742355,-75.48228449999998,13,157,85,53441.0
4561,Des Voyageurs,"6030, pr. Voyageur",K1C2T1,12.254231170776999,45.4740181,-75.5528946,13,157,85,47969.0
4562,École d'enseignement personnalisé Édouard-Bond,"920, av. Parkhaven",K2B5K3,18.618497175351,45.3623441,-75.775665,13,610,85,32261.0
4563,École d'enseignement personnalisé la Source,"1445, pr. Duford",K1E1E8,18.0809391457687,45.4725494,-75.5086737,13,157,85,34493.0
4564,École secondaire de formation professionnelle & technique Minto,"801, pr. de l'Aviation",K1K4R3,27.6034919325772,45.43581010000001,-75.63445279999998,13,610,85,36323.0
4565,Éducation permanente & alternative,"181, rue Donald",K1K1N1,38.400840076775495,45.427535999999996,-75.6614075,13,610,85,22416.0
4566,Élisabeth-Bruyère,"100, pr. Stonehaven",K2M2H4,17.0957698793771,45.28750609999999,-75.84876129999998,13,1166,85,52718.0
4567,Franco-Cité,"623, ch. Smyth",K1G1N7,18.1454516560911,45.3997717,-75.6423355,13,610,85,209823.0
4568,Franco-Ouest,"411, pr. Seyton",K2H8X1,14.8489087538762,45.31404970000001,-75.8327738,13,880,85,137634.0
4569,Garneau,"6588, rue Carrière",K1C1J4,15.7106509146298,45.4661102,-75.52346800000002,13,157,85,171465.0
4570,Georges-Étienne-Cartier,"880, pr. Thorndale",K1V6Y3,16.2991554960852,45.3637794,-75.67267290000002,13,610,85,33974.0
4571,Horizon-Jeunesse,"349, rue Olmstead",K1L1B1,13.914276507651,45.4325256,-75.65982489999998,13,610,85,147235.0
4572,J.-L.-Couroux,"10, av. Findlay",K7C4K1,33.3458729836832,45.1287003,-76.1288605,13,1084,85,24392.0
4573,Jean-Paul II,"5473, rue Abbott Est",K2S0A8,15.742649606077304,45.2704124,-75.9020386,13,1166,85,50845.0
4574,Jean-Robert-Gauthier,"651, pr. Chapman Mills",K2J0W7,15.8798957534181,45.2701225,-75.73137659999998,13,880,85,56756.0
4575,La Vérendrye,"614, pr. Eastvale",K1J6Z6,16.4961217387296,45.459325,-75.59781159999999,13,610,85,53481.0
4576,Lamoureux,"2540, av. Kaladar",K1V8C5,21.5851772677174,45.3735161,-75.67106629999998,13,610,85,44222.0
4577,Laurier-Carrière,"14, pr. Four Seasons",K2E7P8,11.273927810652301,45.35243670000001,-75.7129276,13,880,85,55744.0
4578,L'Envol,"45, pr. Johnson",K8V6V7,20.9699836008643,44.1105309,-77.55439,13,617,85,26610.0
4579,L'étoile-de-l'Est,"6220, pr. Beauséjour",K1C8E4,14.2737143298632,45.4567299,-75.5322418,13,157,85,53216.0
4580,Marie-Rivier,"711, av. Dalton",K7M8N6,19.32043124995489,44.2695618,-76.52336120000002,13,623,85,72069.0
4581,Marius-Barbeau,"1345, av. Nottinghill",K1V6T3,22.9529410517695,45.3709221,-75.65694429999998,13,610,85,44872.0
4582,MGR Rémi-Gaulin,"51, rue Virginia",K7K5Y3,9.34066790954,44.26968,-76.4864426,13,623,85,37652.0
4583,Montfort,"350, rue Den Haag",K1K0W9,15.636343096577301,45.44056320000001,-75.6292496,13,610,85,58813.0
4584,Notre-Dames-des-Champs,"6280, ch. Renaud",K4B1H9,1.6753582334977701,45.432309,-75.5109511,13,1211,85,51084.0
4585,Pavillon du Service des Immobilisations - Entretien,"4125, ch. Navan",K4B1H9,1.3027970233513,45.4224052,-75.46865840000002,12,1211,85,7794.0
4586,Pierre-Elliot-Trudeau,"601, pr. Longfields",K2J4X1,16.3679704304116,45.28522870000001,-75.7433395,13,880,85,51625.0
4587,Pierre-Savard,"1110, pr. Longfields",K2J0H9,15.4536012768222,45.2732887,-75.7369308,13,880,85,120525.0
4588,Reine-des-Bois,"1450, pr. Duford",K1E1E6,15.4888589669465,45.4721909,-75.5090942,13,157,85,39663.0
4589,Roger-Saint-Denis,"186, cr. Barrow",K2L2C7,16.1997780244173,45.3109283,-75.88269040000002,13,1166,85,41446.0
4590,Sainte-Anne,"235, pr. Beausoleil",K1N5V3,13.72419233081,45.432170899999996,-75.6812515,13,610,85,77939.0
4591,Sainte-Bernadette,"3781, 6ième rue",K1T1K5,16.6108610439219,45.35284710000001,-75.6235121,13,610,85,31260.0
4592,Sainte-Geneviève,"2198, rue Arch",K1G2H7,20.4546931846893,45.3902397,-75.6310043,13,610,85,60350.0
4593,Sainte-Kateri,"2450, rue River Mist",K2J5W5,6.504732783110431,45.2458801,-75.7361832,13,493,85,48527.0
4594,Sainte-Marguerite-Bourgeoys,"306, rue Read",K0G1N0,21.61622309019889,44.91403579999999,-75.8417053,13,88,85,22018.0
4595,Sainte-Marie,"2599, ch. Innes",K1B3J8,21.5066655366432,45.431495700000006,-75.56542209999998,13,610,85,33294.0
4596,Sainte-Thérèse-d'Avila,"9575, ch. Marionville",K4R1E5,10.672595551014698,45.1820755,-75.3535767,13,270,85,21533.0
4597,Saint-François-d'Assise,"35, av. Melrose",K1Y1T8,21.413387191332603,45.4022903,-75.7238464,13,610,85,47096.0
4598,Saint-Guillaume,"5750, ch. Buckland",K0A3H0,19.668656589429997,45.3559821,-75.3530085,13,856,85,27720.0
4599,Saint-Joseph-d'Orléans,"6664, rue Carrière",K1C1J4,14.6018815000685,45.46653370000001,-75.5218887,13,157,85,65721.0
4600,Saint-Rémi,"100, av. Walden",K2L0G8,14.1029274553661,45.3272533,-75.9239237,13,1166,85,46971.0
4601,Samuel-Genest,"704, ch. Carsons",K1K2H3,17.265484811288303,45.443603499999995,-75.62979890000003,13,610,85,214115.0
4602,Siège social,"4000, rue Labelle",K1J1A1,21.4210697380521,45.421409600000004,-75.63333890000001,12,610,85,51285.0
4603,Terre-des-Jeunes,"1303, ch. Fellows",K2C2V8,15.8651134889009,45.3514328,-75.76795200000002,13,610,85,66537.0
4604,"Alliance St-Joseph, E. sep.","3634, avenue Errington",P0M1L0,18.0202088795485,46.58282979999999,-81.1975776,13,239,366,57019.0
4605,"Champlain, E.s.c.","61, chemin Brookside",P0M1L0,12.910656697147699,46.5728149,-81.20033259999998,13,239,366,88073.0
4606,College Notre-Dame,"100, rue Levis",P3C2H1,15.2965428458691,46.498455,-80.9941483,13,696,366,111325.0
4607,É.s. & é. St-Joseph,"101, Churchill Ave.",P0S1K0,16.8350124236694,47.9916916,-84.778183,13,708,366,42726.0
4608,É.s.c. Trillium & ÉÉC Trillium,9 rueBroomhead,P0M1K0,18.3654318154092,47.84052399999999,-83.39976089999998,13,736,366,40493.0
4609,École secondaire catholique Jeunesse-Nord,117 Colonization Rd,P0R1B0,15.4844521746677,46.18625369999999,-82.9648218,13,836,366,44261.0
4610,École secondaire de Sacre Coeur,261 Notre Dame Ave.,P3C5K4,18.4258227414103,46.4989243,-80.9873962,13,696,366,53553.0
4611,ÉÉC Sacré-Cœur- part leased,14 Strathcona Street,P0M1K0,20.9697709292622,47.84052399999999,-83.39976089999998,13,736,366,30784.0
4612,ÉÉC Saint-Denis,"1200, cour Ramsey View",P3E0E5,11.1515176532949,46.467796299999996,-81.0030823,13,696,366,46027.0
4613,ÉÉC Saint-Joseph (Dubreuilville),"C.P. 69. 149 Ave du Parc,",P0S1B0,17.2314068663436,48.3484535,-84.5480347,13,919,366,24701.0
4614,ÉSC Carrefour Option+,"1311, rue Gemmell",P3A1G3,17.820077083542,46.5127945,-80.947525,13,696,366,33269.0
4615,ÉSC Notre-Dame-du-Sault,"600, rue North",P6B2B9,17.828206742416,46.5323185,-84.3367446,13,117,366,74018.0
4616,Felix-Ricard,"691, boul. Lasalle",P3A1X3,14.9958766159476,46.5220261,-80.9685593,13,696,366,62326.0
4617,Georges-Vanier Sep S,"140, promenade Hillside",P5A1X7,20.511482471905502,46.382894,-82.66009199999998,13,1202,366,44594.0
4618,Jean-Paul II  E. sep.,1795 Main St.,P3N1R8,19.121737959148604,46.6104088,-81.01512149999998,13,262,366,59946.0
4619,"L'Horizon, E.s.c. & ÉIC l'Horizon","1650, chemin Valleyview",P3N1S2,19.9747675209352,46.594577799999996,-81.0090561,13,262,366,77693.0
4620,"Notre Dame, E. sep.","4503, rue Dennie",P3P1L1,21.756274627009002,46.6511917,-80.9468765,13,504,366,49449.0
4621,"Notre-Dame-de-la-Merci, E. sep.","2, rue Edward nord",P0M1M0,14.6629377288362,46.4858975,-80.85009269999998,13,943,366,39315.0
4622,"Saint-Antoine, E. sep.",20 Rue St-Antoine,P0M2N0,16.7337130553699,46.1356888,-80.42911529999998,13,689,366,27795.0
4623,"Saint-Augustin, E. sep.","648, promenade O'Neil ouest",P3L1T6,20.3291866852927,46.550494,-80.88020759999998,13,23,366,28703.0
4624,"Saint-Charles-Borromee, E. sep.","22, rue Ste-Anne",P0M2W0,11.4148366932686,46.5924644,-81.3331146,13,79,366,39740.0
4625,"Saint-Dominique, E. sep.","2096, rue Montfort",P3A2K8,15.030119332644999,46.5251846,-80.9240494,13,696,366,28874.0
4626,"Sainte-Anne, E. sep.",30. chemin Public,P0P2A0,14.5567223837845,46.1906357,-82.3498917,13,1242,366,15715.0
4627,"Sainte-Marie, E.sep","25, rue Marier",P0M1B0,17.898941186057503,46.5518109,-81.11490620000002,13,491,366,46544.0
4628,"Sainte-Therese, E. sep.","4617, rue Sainte-Therese",P3P1S5,16.350870302339803,46.6538928,-81.00194350000002,13,36,366,29686.0
4629,"Saint-Etienne, E. sep.","79, rue Houle",P0M1R0,25.196863780805202,46.593059499999995,-81.3288803,13,728,366,30167.0
4630,"Saint-Joseph, E. sep. (BR)","44, avenue Lawton",P0R1B0,18.5836616439236,46.186367,-82.95236209999999,13,836,366,37210.0
4631,"Saint-Joseph, E. sep. (ESP)","333, boul Mead",P5E1C4,20.6065045057529,46.2588615,-81.77273559999998,13,1183,366,24337.0
4632,"Saint-Joseph, E. sep. (HAN)","1215, rue St-Anthony",P3P1B8,17.1553134676089,46.6503016,-80.9934923,13,504,366,24565.0
4633,"Saint-Joseph, E. sep. (SUD)","100, rue Bruyere",P3C2V1,14.7405771678696,46.5035706,-80.9958496,13,696,366,35983.0
4634,"Saint-Paul, E. sep.",185 6E  avenue  C.P 1120,P3Y1M4,18.698285567913,46.4382561,-81.1466325,13,544,366,19827.0
4635,"Saint-Pierre, E. sep.","70, rue Wilfrid",P3B3P5,16.9581018651895,46.4893993,-80.9319287,13,696,366,27258.0
4636,"Saint-Thomas, E. sep.","1, rue Main",P0H2N0,16.5242661442216,46.442016,-80.311475,13,1017,366,22744.0
4637,Siège Social,201 rue Jogues,P3C5L7,20.2627578126311,46.4978752,-80.98784640000002,12,696,366,38480.0
4638,ÉÉC Christ-Roi,"C.P. 147 - 7, avenue Forget",P0H2C0,33.385651951304695,46.57890099999999,-80.18146089999998,13,768,657,14757.0
4639,ÉÉC Lorrain,"245, rue Yonge",P0H1E0,25.0461624439412,46.2372845,-79.1461985,13,987,657,26683.0
4640,ÉÉC Sainte-Anne,"235, avenue Albert",P1B7J6,25.172519704854693,46.3309499,-79.4550002,13,454,657,29514.0
4641,ÉÉC Sainte-Anne (M à 8) & ÉSC Élizabeth-Bruyère (9 à 12),"361, rue Brydges",P0H1V0,25.0055116209785,46.3181686,-78.71238709999999,13,338,657,61925.0
4642,ÉÉC Sainte-Marguerite-d'Youville,"C.P. 190 - 73, rue Principale Est",P0H2M0,21.5046300006322,46.4102073,-80.1177841,13,108,657,28319.0
4643,ÉÉC Saint-Joseph,93 rue Michaud,P2B1B9,16.5571439559343,46.3730316,-79.9210434,13,319,657,39653.0
4644,ÉÉC Saints-Anges,"681-B, rue Chippewa Ouest",P1B6G8,19.692469539856802,46.32629470000001,-79.4518233,13,454,657,48950.0
4645,ÉSC Algonquin & ÉSC Algonquin (pavillon 7 et 8),"555, avenue Algonquin",P1B4W8,26.974212620747398,46.3181381,-79.46630859999998,13,454,657,182279.0
4646,ÉSC Franco-Cité,"90, rue Main",P2B2Z7,21.9626910799936,46.3723649,-79.9282518,13,319,657,138327.0
4647,"La Résurrection, E. sep.","136, rue Third",P2B3C6,20.1921433879731,46.3602066,-79.9200821,13,319,657,39041.0
4648,"Mariale, E. sep.","C.P. 10 - 1000, rue Birch",P0H2J0,27.4178902300996,46.390004,-79.2516459,13,842,657,17685.0
4649,Siège social du CSCFN,"681-C, rue Chippewa Ouest",P1B6G8,19.6924632733403,46.32679890000001,-79.45244869999998,12,454,657,25419.0
4650,"St-Paul, E. sep.","140, avenue Elmwood",P1B5G6,21.6147807777773,46.327156099999996,-79.4671555,13,454,657,26403.0
4651,"St-Raymond, E. sep.","22, avenue Borge",P1A2S7,14.058091248933401,46.288276700000004,-79.4429092,13,454,657,25176.0
4652,"St-Thomas d'Aquin, E. sep.","C.P. 159 - 1392, chemin Village",P0H1B0,19.6645910293911,46.16388320000001,-79.26675420000002,13,833,657,31215.0
4653,"St-Vincent, E. sep.","124, rue King Est",P1B1P2,18.78140826171311,46.3140404,-79.45489189999998,13,454,657,32087.0
4654,E. J. Lajeunesse,600 av. E.C. Row Ouest,N9E1A5,29.812283008638506,42.2793503,-83.0008698,13,74,233,103536.0
4655,École Saint-Jean-de-Brébeuf,270 Chelton Rd.,N6M0B9,28.96843223828549,42.9581985,-81.1764984,13,1009,233,24846.0
4656,EEC Sainte Marie,"90, promenade Dale",N7L0B2,25.892255671760697,42.39984370000001,-82.2287303,13,425,233,24846.0
4657,EEC Saint-Jean-Baptiste,365 Fryer Street,N9V0C3,15.607881445300698,42.0979195,-83.0982742,13,591,233,40515.0
4658,EIC & ESC Notre-Dame & EEC Sainte-Marguerite-Bourgeoys,700 Bristol Street,N4T0E4,15.504164369384995,43.14971920000001,-80.7177963,13,1103,233,72419.0
4659,Frère-André,400 rue Base Line Ouest,N6J1W1,15.472121439592,42.9630073,-81.27940059999997,13,1009,233,46018.0
4660,Georges P. Vanier,6200 Edgar,N8S2A6,23.073110402529306,42.32489010000001,-82.959549,13,74,233,32521.0
4661,L'Essor,13605 chemin St. Gregory,N8N3E4,12.833774323533799,42.3151932,-82.8630905,13,450,233,130175.0
4662,Monseigneur Augustin Caron,8200 rue Matchette,N9J3P1,31.6670692099418,42.2074547,-83.07654570000003,13,650,233,65390.0
4663,Monseigneur Bruyère,920 rue Huron,N5Y4K4,53.398862995830896,43.015701299999996,-81.2326965,13,1009,233,36096.0
4664,Monseigneur Jean Noël,3225 avenue California,N9E3K5,23.576811718298398,42.2595406,-83.03540799999998,13,74,233,34417.0
4665,Pavillon des Jeunes,326 Rourke Line,N0R1A0,20.0577040763304,42.28773839999999,-82.73453990000002,13,244,233,39388.0
4666,Saint Jean Marie Vianney,"105, promenade Glenwood",N7L3X5,42.3990282660951,42.4211675,-82.20466440000001,13,425,233,13559.0
4667,Saint-Ambroise,2716 County Rd 42,N0R1S0,5.34567246839258,42.271946,-82.639679,13,350,233,22808.0
4668,Saint-Antoine,"1317, Lesperance",N8N1X6,28.6517460614322,42.31021120000001,-82.886055,13,953,233,28462.0
4669,Sainte-Catherine,24162 Winter Line Rd,N0P1Z0,21.1050629508885,42.391788500000004,-82.29289250000002,13,1060,233,31857.0
4670,Sainte-Jeanne-d'Arc,35 Fallons Lane,N5V5C1,16.544363671603197,43.02539829999999,-81.20290370000002,13,1009,233,33151.0
4671,Sainte-Marguerite-d'Youville,13025 rue St. Thomas,N8N3P3,22.808681348729,42.3211252,-82.874286,13,953,233,37998.0
4672,Sainte-Thérèse,5305 chemin Tecumseh Est,N8T1C5,18.345346161166802,42.3085747,-82.96084590000002,13,74,233,32980.0
4673,"Sainte-Ursule, E","573, rue Grondin",N0R1J0,25.501209094607898,42.142951,-82.96799349999998,13,1142,233,30548.0
4674,Saint-Francis,11 rue St Clair,N0P2L0,31.65790817935,42.2592583,-82.43547059999999,13,141,233,22927.0
4675,Saint-Francois-Xavier,901 prom Les Rapides,N7S6K2,22.9388403948595,42.9933856,-82.35343859999998,13,1192,233,47770.0
4676,Saint-Michel,"33, rue Sherman",N8H5H6,15.696150081651199,42.0439835,-82.59376529999999,13,757,233,45947.0
4677,Saint-Paul,"840, route #35, c.p. 70",N0R1N0,31.2251352447067,42.309258,-82.55238489999998,13,713,233,24415.0
4678,Saint-Philippe,7195 St. Philippe Line,N0P1S0,32.0020365071318,42.4423218,-82.3524017,13,35,233,19091.0
4679,Saint-Thomas-d'Aquin,"931, chemin Champlain",N7V2E9,19.9125036675688,42.999629999999996,-82.37713620000002,13,1192,233,36873.0
4680,Secondaire de Pain Court,14 rue Notre-Dame,N0P1Z0,127.12226869167101,42.3916016,-82.29476170000002,13,839,233,65878.0
4681,St-Dominique-Savio,800 23e rue est,N4K6K5,27.5893866240003,44.58679040000001,-80.9537522,13,789,233,29073.0
4682,St-Edmond School,1880 Totten Street,N9B1X3,19.0241023354493,42.2891356,-83.0474035,13,74,233,29127.0
4683,Ép Camille-Perron,"13, rue Church St",P0M2G0,21.6115675938378,46.4923477,-80.54396059999998,13,1209,538,24401.0
4684,Ép de la Découverte,1450 rue Main,P3N1R8,17.1150161565775,46.61043170000001,-81.0020599,13,262,538,26909.0
